"Sp","Betacov.2021","R.Alb.2021","R.Car3.2021","R.Gut1.2021","R.Stock1.2021","P.Alb.2021","P.Car3.2021","P.Gut1.2021","P.Stock1.2021","Rank.2021","PropRank.2021","InSample.2021","Betacov.2020","R.Alb.2020","R.Car3.2020","R.Gut1.2020","R.Stock1.2020","P.Alb.2020","P.Car3.2020","P.Gut1.2020","P.Stock1.2020","Rank.2020","PropRank.2020","InSample.2020"
"Ptenochirus minor",0,0.274922918807811,0.264336917562724,0.28494623655914,0.0891840607210626,0.193274336283186,0.284360227200036,0.66756684764007,0.539615982587603,243.625,0.228347533412684,0,0,0.257965056526208,0.280465949820789,0.311827956989247,0.0673624288425047,0.195394736842105,0.160634703589384,0.606840789309717,0.482582906261229,245.75,0.229405348044687,0
"Haplonycteris fischeri",0,0.323227132579651,0.125448028673835,0.195340501792115,0.27134724857685,0.187699115044248,0.39296060801122,0.816211080917362,0.37697995620941,239.625,0.228840727905613,0,0,0.33710174717369,0.157706093189964,0.185483870967742,0.191650853889943,0.185,0.227987798506511,0.775139413927995,0.328966202465762,228.25,0.217985641305335,0
"Hesperoptenus tickelli",0,0.0709146968139774,0.189068100358423,0.207885304659498,0.456356736242884,0.232477876106195,0.347908632674362,0.800098208084534,0.275839516975656,248.25,0.231056209518696,0,0,0.131551901336074,0.0869175627240143,0.1084229390681,0.561669829222011,0.222894736842105,0.264769665583307,0.861118867537609,0.159467463082225,234.5,0.22214055808755,0
"Harpiocephalus mordax",0,0.0770811921891059,0.109318996415771,0.0878136200716846,0.656546489563567,0.231592920353982,0.402754454496284,0.913103911786994,0.207058639878271,246.75,0.232690074560032,0,0,0.140801644398767,0.187275985663082,0.112903225806452,0.722960151802656,0.220789473684211,0.213110718555234,0.858672309858507,0.116503544409344,308.5,0.290985251917739,0
"Eptesicus pachyotis",0,0.177286742034943,0.123655913978495,0.267025089605735,0.367172675521822,0.213097345132743,0.394383780755253,0.695359651546365,0.31311728998564,248.875,0.233785105285249,0,0,0.143884892086331,0.159498207885305,0.204301075268817,0.478178368121442,0.219736842105263,0.226604906983613,0.747724763736054,0.182388014232838,262.5,0.246465635840474,0
"Rhinolophus denti",0,0.246145940390545,0.152329749103943,0.506272401433692,0.0313092979127135,0.198230088495575,0.369188834928192,0.417665001203567,0.616787325090583,251.875,0.234014347210223,0,0,0.213257965056526,0.206989247311828,0.778673835125448,0.0407969639468691,0.203552631578947,0.199985826803453,0.216959857432148,0.532446278414863,337.625,0.309929502860168,0
"Rhinolophus darlingi",0,0.280575539568345,0.317204301075269,0.32078853046595,0.0218216318785579,0.192566371681416,0.228429204359211,0.616725611229137,0.64350134600858,252,0.23509750074703,0,0,0.202980472764645,0.281362007168459,0.35663082437276,0.0170777988614801,0.205526315789474,0.15861399137523,0.568883456133773,0.612613413332749,231.875,0.214512775791836,0
"Hipposideros turpis",0,0.630010277492292,0.0878136200716846,0.0448028673835125,0.178368121442125,0.164690265486726,0.436668946120546,0.939351251745827,0.444820692248241,237.25,0.235248721597404,0,0,0.643371017471737,0.136200716845878,0.0752688172043011,0.206831119544592,0.1575,0.242076618015392,0.892188149971438,0.313849055720766,270,0.265417917766627,0
"Kerivoula picta",0,0.0164439876670093,0.188172043010753,0.129032258064516,0.608159392789374,0.25716814159292,0.348811801466047,0.8849437657645,0.220783571773307,252.75,0.235451920382913,0,0,0.0349434737923947,0.123655913978495,0.124551971326165,0.913662239089184,0.245263157894737,0.24774615916687,0.851437523935336,0.0542703457745097,318.5,0.29920339954656,0
"Eptesicus bottae",0,0.138746145940391,0.342293906810036,0.167562724014337,0.296015180265655,0.220353982300885,0.204511808137292,0.850976232340154,0.357653646574848,254,0.236154489257604,0,0,0.0853031860226105,0.237455197132616,0.0985663082437276,0.240037950664137,0.229078947368421,0.184172253863626,0.872653235653808,0.287619745625671,177.75,0.165340660515773,0
"Kerivoula hardwickii",0,0.00719424460431655,0.149641577060932,0.162186379928315,0.627134724857685,0.268407079646018,0.370243973418485,0.85634474472827,0.214848202816421,254,0.236539231612812,0,0,0.0143884892086331,0.0851254480286738,0.0994623655913978,0.870018975332068,0.258421052631579,0.26591980588197,0.870524327859812,0.0734489885434187,284.25,0.267248819540193,0
"Otonycteris hemprichii",0,0.225077081192189,0.161290322580645,0.101254480286738,0.461100569259962,0.203628318584071,0.361988179203701,0.902867383148101,0.274579417104378,249.5,0.237180613329884,0,0,0.198355601233299,0.117383512544803,0.0456989247311828,0.345351043643264,0.2075,0.250306286391516,0.923456632368352,0.244723644176492,184.75,0.176697270538137,0
"Paracoelops megalotis",0,NA,0.280465949820789,0.297491039426523,0.141366223908918,NA,0.27017569269256,0.65074194251127,0.477262482291915,264.666666666667,0.23977440438541,0,0,NA,0.344982078853047,0.335125448028674,0.153700189753321,NA,0.123669725945963,0.581153107839739,0.377454619672999,307,0.277935905545014,0
"Myotis montivagus",0,0.0318602261048304,0.17831541218638,0.146057347670251,0.604364326375712,0.246725663716814,0.353252864475646,0.871197612530288,0.221878631799731,257.5,0.240149328084293,0,0,0.0483042137718397,0.0958781362007168,0.0663082437275986,0.669829222011385,0.240263157894737,0.260370197496612,0.896763107505364,0.133435761673318,233.5,0.220079953927885,0
"Megaderma lyra",0,0.21634121274409,0.261648745519713,0.0456989247311828,0.437381404174573,0.205486725663717,0.287942688085859,0.938881616296773,0.281618094907848,253.625,0.24026757179239,0,0,0.210688591983556,0.268817204301075,0.0116487455197133,0.324478178368121,0.203947368421053,0.168829679772565,0.956495550179696,0.254011231051306,215,0.203908180043117,0
"Dyacopterus brooksi",0,0.170606372045221,0.228494623655914,0.313620071684588,0.248576850094877,0.214601769911504,0.323375310893366,0.627329129266055,0.394745298766097,258.25,0.24032447937015,0,0,0.193730729701953,0.242831541218638,0.327060931899642,0.180265654648956,0.208815789473684,0.180558419918725,0.588801226334352,0.339000609682994,253.625,0.235972214367297,0
"Taphozous longimanus",0,0.349948612538541,0.175627240143369,0.00448028673835125,0.435483870967742,0.184955752212389,0.356334192616687,0.972655809551186,0.28230690437832,250.125,0.241385002597001,0,0,0.394141829393628,0.0725806451612903,0.0331541218637993,0.405123339658444,0.18,0.273597267305019,0.937953194632032,0.21208783517035,232.125,0.22624998401929,0
"Mops midas",0,0.653648509763618,0.0519713261648745,0.014336917562724,0.253320683111954,0.155486725663717,0.471648144338025,0.957741091846338,0.390889228036981,244.25,0.243319359150793,0,0,0.629496402877698,0.0573476702508961,0.0734767025089606,0.239089184060721,0.162236842105263,0.301289196253304,0.893062532832057,0.28774561555777,252.625,0.249852489924569,0
"Rhinolophus celebensis",0,0.26207605344296,0.352150537634409,0.295698924731183,0.0635673624288425,0.195309734513274,0.190555691355443,0.653130493628865,0.570366911282771,261.25,0.243373219559348,0,0,0.265159301130524,0.39247311827957,0.556451612903226,0.071157495256167,0.194078947368421,0.106032548849184,0.379213355041073,0.474975932474471,348,0.321310381892372,0
"Hipposideros grandis",0,0.44912641315519,0.148745519713262,0.283154121863799,0.100569259962049,0.17858407079646,0.370825344076341,0.672856640656559,0.524533409852855,256.25,0.245398828673575,0,0,0.505652620760534,0.232078853046595,0.232974910394265,0.155597722960152,0.173421052631579,0.186662365182263,0.68828827101295,0.374774612102045,293.75,0.281576026790387,0
"Epomophorus grandis",0,NA,0.276881720430108,0.376344086021505,0.0882352941176471,NA,0.27279853325603,0.547708540496294,0.540553719028422,274,0.247153700189753,0,0,NA,0.193548387096774,0.472222222222222,0.0502846299810247,NA,0.209808951196006,0.472728885026101,0.517381802998757,265.333333333333,0.238685079766674,0
"Thoopterus nigrescens",0,0.340698869475848,0.293010752688172,0.240143369175627,0.116698292220114,0.186017699115044,0.251581501572306,0.731639148506668,0.501532538292148,262.375,0.24763782088994,0,0,0.381808838643371,0.293906810035842,0.332437275985663,0.101518026565465,0.181052631578947,0.15283043534685,0.584827172069454,0.446025859392542,294.375,0.277417737807585,0
"Falsistrellus affinis",0,0.10174717368962,0.21594982078853,0.242831541218638,0.43168880455408,0.226814159292035,0.333346545341999,0.729833920005497,0.28291016963749,266.5,0.248054335062717,0,0,0.0868448098663926,0.128136200716846,0.162186379928315,0.309297912713473,0.228947368421053,0.245111820666415,0.810651819326406,0.257616344927013,183.625,0.171616325806257,0
"Pteropus dasymallus",0,0.385919835560123,0.159498207885305,0.225806451612903,0.222011385199241,0.182566371681416,0.363407361011885,0.761197477357577,0.414615885404654,259.875,0.248308970064393,0,0,0.366906474820144,0.133512544802867,0.153225806451613,0.277039848197343,0.182105263157895,0.242629407180409,0.817719498571618,0.271322740478149,242.25,0.232671168567992,0
"Myonycteris relicta",0,0.255909558067831,0.344086021505376,0.328853046594982,0.0749525616698292,0.196548672566372,0.201960707377822,0.600480084085053,0.556827015260835,269.75,0.250950296959505,0,0,0.228160328879753,0.263440860215054,0.258960573476702,0.0683111954459203,0.200789473684211,0.169997781624225,0.65840761880554,0.482387517406357,219.25,0.204718239504357,0
"Scotophilus nucella",0,0.278006166495375,0.187275985663082,0.189964157706093,0.354838709677419,0.192654867256637,0.349096791902142,0.823646096017419,0.319936626114874,266.375,0.252521254885493,0,0,0.362281603288798,0.235663082437276,0.46594982078853,0.536053130929791,0.182368421052632,0.184776937982511,0.481881275483205,0.165912556333934,425.125,0.399986909361099,0
"Myonycteris angolensis",1,0.0503597122302158,0.00448028673835125,0.0367383512544803,0.023719165085389,0.238672566371681,0.61514904082032,0.943696566461397,0.637095428405383,78.0714285714286,0.255240619895541,0,0,0.0339157245632066,0.0170250896057348,0.0501792114695341,0.0275142314990512,0.245394736842105,0.35450509846187,0.919438761913011,0.562867407009791,34.25,0.0321585642843817,0
"Pteropus pumilus",0,0.36896197327852,0.182795698924731,0.116487455197133,0.359582542694497,0.183716814159292,0.351700163516079,0.893383175652755,0.318587413250563,268,0.25695691752372,0,0,0.408530318602261,0.190860215053763,0.112007168458781,0.315939278937381,0.179342105263158,0.21114909575824,0.859260795386925,0.256310719626966,267.125,0.256834245263047,0
"Chaerephon major",0,0.563720452209661,0.0609318996415771,0.0627240143369176,0.342504743833017,0.171858407079646,0.463900089858244,0.92731142286781,0.330159040481485,261.875,0.257470277505293,0,0,0.457348406988695,0.0627240143369176,0.209677419354839,0.303605313092979,0.175921052631579,0.289350631664102,0.736972850125374,0.259178111641217,267.25,0.258338788443358,0
"Cynopterus luzoniensis",0,0.186022610483042,0.343189964157706,0.411290322580645,0.0901328273244782,0.210619469026549,0.204507903549236,0.496709410069626,0.538307430333716,279.5,0.257658931136468,0,0,0.214799588900308,0.378136200716846,0.555555555555556,0.0901328273244782,0.203421052631579,0.112676953216205,0.381466896501044,0.461750789163111,336.5,0.309656043124297,0
"Acerodon jubatus",0,0.2672147995889,0.229390681003584,0.0761648745519713,0.460151802656546,0.194159292035398,0.32297968102693,0.922041969512197,0.27514640385092,271.5,0.258230539450251,0,0,0.303186022610483,0.258960573476702,0.114695340501792,0.388994307400379,0.189078947368421,0.175215607739429,0.8575248438981,0.221086411282099,280.5,0.266459060997339,0
"Rhinolophus imaizumii",0,NA,0.421146953405018,0.330645161290323,0.0246679316888046,NA,0.150261226456414,0.598264582453492,0.633940468991242,288.333333333333,0.258820015461382,0,0,NA,0.432795698924731,0.344982078853047,0.0218216318785579,NA,0.0937889032813683,0.574347687179042,0.595470513012594,297,0.266533136552112,0
"Eptesicus gobiensis",0,0.244604316546763,0.262544802867384,0.24820788530466,0.281783681214421,0.198407079646018,0.287379779870753,0.721596123092992,0.367739550141299,276.25,0.259285171483307,0,0,0.219938335046249,0.172939068100358,0.168458781362007,0.199240986717268,0.202105263157895,0.219702362729216,0.805181299655435,0.31979469820239,201.25,0.19014429280647,0
"Myotis muricola",0,0.00102774922918808,0.198924731182796,0.168458781362007,0.66888045540797,0.283451327433628,0.34139907908785,0.848956461563526,0.203961235424296,279,0.25932292929549,0,0,0.00102774922918808,0.114695340501792,0.109318996415771,0.892789373814042,0.275131578947368,0.251240609244133,0.860672922556542,0.0657272473689744,298,0.279457864990198,0
"Rhinolophus guineensis",0,0.263103802672148,0.200716845878136,0.550179211469534,0.0303605313092979,0.194867256637168,0.340550976141927,0.360104188346874,0.620874515091729,281.5,0.261090097832279,0,0,0.2672147995889,0.232974910394265,0.815412186379928,0.0426944971537002,0.193815789473684,0.186336069411471,0.18387730879893,0.531115759960467,368.75,0.339574098379198,0
"Nycteris hispida",0,0.440390544707091,0.0770609318996416,0.0546594982078853,0.472485768500949,0.178849557522124,0.443995008622877,0.931592871124147,0.271171092497996,268.375,0.261149185828892,0,0,0.558067831449126,0.188172043010753,0.0842293906810036,0.577798861480076,0.170131578947368,0.212706901198694,0.883729561223535,0.155598139752362,364,0.35206703165524,0
"Scotozous dormeri",0,0.272353545734841,0.230286738351254,0.187275985663082,0.355787476280835,0.193628318584071,0.322467761701731,0.824627073329689,0.319320361514554,276.5,0.261425936507503,0,0,0.271325796505653,0.125448028673835,0.199820788530466,0.377609108159393,0.192894736842105,0.245865612708903,0.751550804965836,0.228781905926424,256.25,0.243550930467337,0
"Harpiocephalus harpia",0,0.0411099691675231,0.169354838709677,0.104838709677419,0.731499051233397,0.242920353982301,0.359849341767211,0.90183916791689,0.180455323723747,279.25,0.261700642197004,0,0,0.040082219938335,0.103942652329749,0.137096774193548,0.824478178368121,0.243289473684211,0.255726613909929,0.833519652044795,0.0859532019595791,294.25,0.276399956207439,0
"Coleura afra",0,0.632579650565262,0.03584229390681,0.0017921146953405,0.383301707779886,0.163982300884956,0.494868054981747,0.975723755686657,0.306360203984526,265.375,0.263378941736825,0,0,0.635149023638232,0.0376344086021505,0.0412186379928315,0.205882352941176,0.160526315789474,0.322214845025431,0.928678637404561,0.313892849056574,230.75,0.229971105793598,0
"Hipposideros jonesi",0,0.568859198355601,0.129032258064516,0.172043010752688,0.18595825426945,0.171592920353982,0.389057932875509,0.846309875402001,0.437749523329524,271.375,0.263973180360564,0,0,0.638232271325797,0.183691756272401,0.540322580645161,0.225806451612903,0.159210526315789,0.215093815974325,0.400833932721813,0.295549469611167,416.75,0.397013264964066,0
"Rhinolophus inops",0,0.408016443987667,0.363799283154122,0.233870967741935,0.0512333965844402,0.181061946902655,0.185793970416008,0.744348973177276,0.588061845433396,279.5,0.264230022867041,0,0,0.325796505652621,0.364695340501792,0.258064516129032,0.0588235294117647,0.186447368421053,0.116436786608441,0.658606766667265,0.497570889273832,268.5,0.251844972923802,0
"Myotis annectans",0,0.110996916752312,0.14247311827957,0.145161290322581,0.664136622390892,0.225486725663717,0.380070133181843,0.871953972087674,0.205483646280197,282.25,0.265691986936339,0,0,0.121274409044193,0.137096774193548,0.14336917562724,0.664136622390892,0.224210526315789,0.240205058767317,0.830101233838561,0.134682495538597,282.75,0.266469245313968,0
"Lavia frons",0,0.596094552929085,0.122759856630824,0.00537634408602151,0.346299810246679,0.169469026548673,0.395091261372349,0.969022056103665,0.326418176421547,272,0.267632640973153,0,0,0.605344295991778,0.129032258064516,0.039426523297491,0.375711574952562,0.166447368421053,0.24508960080769,0.932503869640496,0.229026797816107,293.25,0.287378663076587,0
"Rhinolophus subrufus",0,0.41726618705036,0.386200716845878,0.21326164874552,0.055977229601518,0.180442477876106,0.170770456671972,0.787587249708747,0.579471376941435,283.5,0.268176445560819,0,0,0.313463514902364,0.386200716845878,0.256272401433692,0.0512333965844402,0.187894736842105,0.109927955763127,0.659623968671955,0.509324921784556,269,0.251792507441593,0
"Rhinolophus bocharicus",0,0.394655704008222,0.303763440860215,0.369175627240143,0.00853889943074004,0.181858407079646,0.240899075672713,0.553918823689324,0.744361545973307,286,0.26903341788483,0,0,0.292394655704008,0.274193548387097,0.210573476702509,0.00664136622390892,0.190263157894737,0.162020370102392,0.734518651294386,0.696725428026669,208.125,0.195950761754381,0
